Start,Peak,Stop,Trough,Max_Envelope_Amp,Duration_ms,Spike Times (s),Cluster IDs,Unique_Cluster_IDs,Sorted_Cluster_IDs
3440.8784,3440.8876,3440.8992,3440.8876,4.033973693847656,20.8,"[3440.8788, 3440.8788666666665, 3440.8791666666666, 3440.8794666666668, 3440.8800666666666, 3440.881, 3440.8811, 3440.8812666666668, 3440.8814, 3440.8818666666666, 3440.8822333333333, 3440.8823, 3440.8830333333335, 3440.8834666666667, 3440.8839666666668, 3440.8841666666667, 3440.8842, 3440.8850333333335, 3440.8851, 3440.8858, 3440.8859666666667, 3440.8863333333334, 3440.886466666667, 3440.887, 3440.8872333333334, 3440.888233333333, 3440.8885, 3440.8887666666665, 3440.8891, 3440.8892666666666, 3440.8901333333333, 3440.8903666666665, 3440.891, 3440.891, 3440.8913666666667, 3440.891433333333, 3440.891433333333, 3440.8917666666666, 3440.8921, 3440.8921333333333, 3440.893, 3440.8932666666665, 3440.8934, 3440.8935666666666, 3440.895, 3440.896166666667, 3440.896166666667, 3440.896566666667, 3440.8971, 3440.8972, 3440.8981, 3440.8984]","[3, 190, 188, 204, 196, 119, 60, 94, 93, 85, 67, 233, 188, 13, 0, 188, 16, 55, 41, 67, 10, 94, 102, 172, 233, 43, 85, 188, 16, 60, 236, 13, 41, 37, 55, 5, 118, 100, 55, 170, 152, 3, 67, 16, 94, 188, 60, 16, 11, 196, 85, 16]","[3, 190, 188, 204, 196, 119, 60, 94, 93, 85, 67, 233, 13, 0, 16, 55, 41, 10, 102, 172, 43, 236, 37, 5, 118, 100, 170, 152, 11]","[0, 3, 5, 10, 11, 13, 16, 37, 41, 43, 55, 60, 67, 85, 93, 94, 100, 102, 118, 119, 152, 170, 172, 188, 190, 196, 204, 233, 236]"
3442.2756,3442.2844,3442.2984,3442.2844,4.065428733825684,22.8,"[3442.2762666666667, 3442.2764333333334, 3442.2765666666664, 3442.276966666667, 3442.2771333333335, 3442.2775, 3442.2779666666665, 3442.280566666667, 3442.2824666666666, 3442.2826, 3442.2831, 3442.2840333333334, 3442.2846666666665, 3442.2849666666666, 3442.2862666666665, 3442.2866, 3442.2866, 3442.2872666666667, 3442.2876, 3442.2883666666667, 3442.2890666666667, 3442.289366666667, 3442.2899333333335, 3442.2903333333334, 3442.290466666667, 3442.2909666666665, 3442.291833333333, 3442.2921, 3442.2932333333333, 3442.2935333333335, 3442.2936, 3442.2936, 3442.2939333333334, 3442.2955333333334, 3442.2956, 3442.295633333333, 3442.2962333333335, 3442.2962333333335, 3442.2970666666665, 3442.297233333333]","[191, 60, 119, 67, 151, 0, 153, 67, 60, 85, 81, 16, 3, 93, 85, 67, 190, 57, 226, 195, 173, 60, 85, 216, 67, 109, 81, 39, 80, 117, 85, 16, 109, 179, 60, 63, 236, 67, 226, 16]","[191, 60, 119, 67, 151, 0, 153, 85, 81, 16, 3, 93, 190, 57, 226, 195, 173, 216, 109, 39, 80, 117, 179, 63, 236]","[0, 3, 16, 39, 57, 60, 63, 67, 80, 81, 85, 93, 109, 117, 119, 151, 153, 173, 179, 190, 191, 195, 216, 226, 236]"
3442.438,3442.4512,3442.4584,3442.4512,3.7417073249816895,20.4,"[3442.4385, 3442.4386666666664, 3442.4387333333334, 3442.4394333333335, 3442.44, 3442.4400333333333, 3442.4401333333335, 3442.4407666666666, 3442.4408333333336, 3442.4409, 3442.4410333333335, 3442.4414666666667, 3442.4423333333334, 3442.4432, 3442.4434, 3442.4437333333335, 3442.4446333333335, 3442.4449666666665, 3442.4450333333334, 3442.4451, 3442.445166666667, 3442.4452, 3442.4457, 3442.446933333333, 3442.4474, 3442.4475, 3442.4475, 3442.4485, 3442.449, 3442.4495333333334, 3442.4499, 3442.4501666666665, 3442.4503666666665, 3442.4504, 3442.450566666667, 3442.4506666666666, 3442.450966666667, 3442.4520666666667, 3442.4539, 3442.454566666667, 3442.4546333333333, 3442.4547666666667, 3442.4562333333333, 3442.4564666666665, 3442.4565333333335, 3442.4566333333332, 3442.4566666666665, 3442.4566666666665, 3442.457, 3442.457033333333, 3442.457066666667, 3442.4573333333333, 3442.4578333333334]","[85, 69, 196, 98, 5, 222, 39, 16, 145, 60, 85, 67, 106, 3, 56, 101, 70, 222, 196, 215, 67, 188, 60, 117, 85, 237, 64, 50, 113, 216, 60, 107, 0, 196, 67, 70, 5, 67, 85, 222, 16, 145, 67, 55, 0, 85, 237, 108, 106, 60, 39, 16, 132]","[85, 69, 196, 98, 5, 222, 39, 16, 145, 60, 67, 106, 3, 56, 101, 70, 215, 188, 117, 237, 64, 50, 113, 216, 107, 0, 55, 108, 132]","[0, 3, 5, 16, 39, 50, 55, 56, 60, 64, 67, 69, 70, 85, 98, 101, 106, 107, 108, 113, 117, 132, 145, 188, 196, 215, 216, 222, 237]"
3443.1076,3443.1144,3443.1292,3443.1144,3.590909242630005,21.6,"[3443.108, 3443.1106, 3443.1136333333334, 3443.1136666666666, 3443.113966666667, 3443.1142333333332, 3443.1143666666667, 3443.1149333333333, 3443.1154, 3443.1155, 3443.1155, 3443.1157333333335, 3443.116, 3443.1163333333334, 3443.1166333333335, 3443.1185, 3443.1186666666667, 3443.1188666666667, 3443.118966666667, 3443.1217666666666, 3443.1219333333333, 3443.1239666666665, 3443.1244333333334, 3443.1252, 3443.1262666666667, 3443.1264666666666, 3443.1266666666666]","[60, 85, 85, 67, 101, 60, 132, 16, 107, 94, 70, 5, 196, 179, 37, 110, 60, 85, 14, 85, 67, 166, 63, 60, 14, 196, 85]","[60, 85, 67, 101, 132, 16, 107, 94, 70, 5, 196, 179, 37, 110, 14, 166, 63]","[5, 14, 16, 37, 60, 63, 67, 70, 85, 94, 101, 107, 110, 132, 166, 179, 196]"
3444.8312,3444.8612,3444.8912,3444.8612,5.426051139831543,60.0,"[3444.8312, 3444.8312333333333, 3444.8323666666665, 3444.8325, 3444.8326333333334, 3444.8331333333335, 3444.8339333333333, 3444.8342, 3444.8347, 3444.834733333333, 3444.8349333333335, 3444.8355, 3444.835666666667, 3444.8359, 3444.836, 3444.8364666666666, 3444.8366333333333, 3444.836766666667, 3444.8368, 3444.8369, 3444.8373, 3444.8373666666666, 3444.8379333333332, 3444.8382333333334, 3444.838333333333, 3444.8394333333335, 3444.840833333333, 3444.841033333333, 3444.8414, 3444.8415666666665, 3444.8415666666665, 3444.8418333333334, 3444.8420333333333, 3444.842166666667, 3444.8426, 3444.8435, 3444.8437, 3444.8439333333336, 3444.8440333333333, 3444.8445666666667, 3444.8461, 3444.846233333333, 3444.8463, 3444.8466333333336, 3444.8471, 3444.8472333333334, 3444.8474333333334, 3444.848, 3444.8482, 3444.8483666666666, 3444.8484, 3444.8486, 3444.8486666666668, 3444.8487333333333, 3444.849166666667, 3444.8492666666666, 3444.8492666666666, 3444.8495666666668, 3444.8497333333335, 3444.8498, 3444.850066666667, 3444.8505, 3444.8508, 3444.850966666667, 3444.8512666666666, 3444.8519333333334, 3444.8526, 3444.8538, 3444.8539333333333, 3444.8549333333335, 3444.8552, 3444.855666666667, 3444.8558, 3444.8559333333333, 3444.8559666666665, 3444.8562, 3444.8564333333334, 3444.856566666667, 3444.8574, 3444.858166666667, 3444.8582666666666, 3444.8587, 3444.8588666666665, 3444.859733333333, 3444.8598333333334, 3444.859966666667, 3444.859966666667, 3444.8605333333335, 3444.860633333333, 3444.861066666667, 3444.8611666666666, 3444.8616666666667, 3444.8618, 3444.8633333333332, 3444.8637, 3444.8643333333334, 3444.8656666666666, 3444.8658, 3444.8660333333332, 3444.8663, 3444.8664, 3444.8669333333332, 3444.8674666666666, 3444.8676666666665, 3444.8681333333334, 3444.868933333333, 3444.8691, 3444.8692333333333, 3444.8711333333335, 3444.8714, 3444.8722666666667, 3444.8731333333335, 3444.8733666666667, 3444.8743, 3444.876133333333, 3444.8762333333334, 3444.8778666666667, 3444.8785333333335, 3444.8798, 3444.8804666666665, 3444.8821, 3444.8836666666666, 3444.8838666666666, 3444.8848666666668, 3444.8848666666668, 3444.8861, 3444.8893333333335, 3444.8906666666667]","[16, 67, 55, 132, 40, 108, 67, 106, 188, 224, 222, 81, 11, 107, 40, 41, 60, 85, 93, 16, 119, 67, 5, 151, 11, 60, 11, 102, 5, 188, 107, 101, 188, 235, 67, 196, 16, 188, 85, 151, 67, 117, 13, 57, 16, 145, 93, 196, 66, 101, 85, 162, 153, 106, 233, 40, 0, 67, 13, 102, 224, 60, 5, 107, 11, 13, 39, 96, 117, 16, 70, 11, 67, 85, 60, 40, 151, 69, 196, 101, 41, 37, 94, 10, 222, 63, 101, 67, 188, 196, 102, 11, 123, 85, 60, 67, 5, 101, 188, 86, 193, 117, 13, 222, 11, 16, 60, 153, 101, 11, 85, 94, 16, 64, 63, 222, 60, 13, 64, 67, 11, 60, 64, 16, 69, 85, 64, 16]","[16, 67, 55, 132, 40, 108, 106, 188, 224, 222, 81, 11, 107, 41, 60, 85, 93, 119, 5, 151, 102, 101, 235, 196, 117, 13, 57, 145, 66, 162, 153, 233, 0, 39, 96, 70, 69, 37, 94, 10, 63, 123, 86, 193, 64]","[0, 5, 10, 11, 13, 16, 37, 39, 40, 41, 55, 57, 60, 63, 64, 66, 67, 69, 70, 81, 85, 86, 93, 94, 96, 101, 102, 106, 107, 108, 117, 119, 123, 132, 145, 151, 153, 162, 188, 193, 196, 222, 224, 233, 235]"
3445.7332,3445.7728,3445.784,3445.7728,7.213356018066406,50.8,"[3445.7332666666666, 3445.7333, 3445.733333333333, 3445.7334666666666, 3445.733566666667, 3445.7344333333335, 3445.7345, 3445.7349, 3445.735166666667, 3445.7354333333333, 3445.7357666666667, 3445.7366, 3445.7379666666666, 3445.7383, 3445.7383333333332, 3445.7386333333334, 3445.7390666666665, 3445.7390666666665, 3445.7398333333335, 3445.7401333333332, 3445.7402333333334, 3445.7410333333332, 3445.741266666667, 3445.7415333333333, 3445.7421, 3445.7425, 3445.7427333333335, 3445.743, 3445.743, 3445.7434, 3445.7434, 3445.7434333333335, 3445.7437, 3445.745266666667, 3445.745266666667, 3445.7454333333335, 3445.745933333333, 3445.7461, 3445.7466, 3445.7469666666666, 3445.7472333333335, 3445.7477, 3445.747966666667, 3445.7480333333333, 3445.7480333333333, 3445.7493, 3445.7499, 3445.7499666666668, 3445.7502, 3445.7502666666664, 3445.750466666667, 3445.7505, 3445.7508333333335, 3445.7508333333335, 3445.7508333333335, 3445.7510333333335, 3445.7511, 3445.7519333333335, 3445.7522, 3445.7525333333333, 3445.7526333333335, 3445.7528333333335, 3445.7529, 3445.7531, 3445.7534, 3445.7537, 3445.7539, 3445.7539333333334, 3445.7542, 3445.7543, 3445.7545, 3445.7550333333334, 3445.7555, 3445.7563666666665, 3445.7571333333335, 3445.7572333333333, 3445.7573333333335, 3445.7574666666665, 3445.7575333333334, 3445.758, 3445.758566666667, 3445.7588333333333, 3445.7589, 3445.7590333333333, 3445.7590666666665, 3445.7592666666665, 3445.7595, 3445.7595666666666, 3445.759666666667, 3445.7600333333335, 3445.7601666666665, 3445.7602333333334, 3445.760333333333, 3445.7606, 3445.7610666666665, 3445.7613, 3445.761466666667, 3445.7615, 3445.7615, 3445.7615333333333, 3445.7618333333335, 3445.761933333333, 3445.7626666666665, 3445.7628, 3445.7631, 3445.7633333333333, 3445.7633333333333, 3445.7637, 3445.763933333333, 3445.7640333333334, 3445.7641, 3445.7651, 3445.7655666666665, 3445.7658, 3445.7662666666665, 3445.7662666666665, 3445.7665666666667, 3445.7667333333334, 3445.767066666667, 3445.7673, 3445.7673, 3445.7674, 3445.7675, 3445.7679, 3445.767966666667, 3445.7680333333333, 3445.7685666666666, 3445.7688333333335, 3445.7691333333332, 3445.769333333333, 3445.7700333333332, 3445.7701, 3445.7701333333334, 3445.7702, 3445.770266666667, 3445.7703666666666, 3445.7703666666666, 3445.7703666666666, 3445.770466666667, 3445.770666666667, 3445.771566666667, 3445.7719666666667, 3445.772066666667, 3445.772233333333, 3445.772233333333, 3445.7724333333335, 3445.7725, 3445.7725666666665, 3445.7728, 3445.773, 3445.773166666667, 3445.7732333333333, 3445.773366666667, 3445.7734333333333, 3445.7743666666665, 3445.7747, 3445.7747, 3445.7758, 3445.7766333333334, 3445.7772333333332, 3445.7774666666664, 3445.777633333333, 3445.7778333333335, 3445.777866666667, 3445.7779666666665, 3445.7781333333332, 3445.7783, 3445.7784, 3445.7791666666667, 3445.7797666666665, 3445.7799666666665, 3445.781, 3445.781233333333, 3445.781266666667, 3445.7813666666666, 3445.7818333333335, 3445.782, 3445.7831, 3445.7833, 3445.7837666666665]","[0, 136, 16, 3, 98, 64, 67, 233, 237, 14, 5, 117, 63, 13, 85, 60, 14, 41, 67, 102, 132, 0, 237, 85, 119, 67, 96, 113, 81, 1, 196, 60, 14, 16, 56, 152, 67, 3, 85, 107, 64, 5, 60, 145, 40, 102, 85, 38, 236, 16, 11, 103, 67, 14, 3, 52, 102, 13, 81, 64, 153, 3, 63, 41, 98, 56, 13, 67, 37, 85, 236, 16, 5, 215, 60, 67, 57, 5, 185, 63, 16, 85, 236, 13, 151, 236, 39, 150, 197, 122, 145, 60, 3, 41, 16, 85, 100, 57, 0, 67, 93, 132, 63, 236, 67, 85, 16, 196, 117, 81, 100, 107, 57, 14, 3, 11, 11, 13, 106, 103, 63, 56, 196, 67, 236, 85, 102, 60, 96, 16, 113, 67, 162, 204, 92, 100, 96, 185, 236, 150, 57, 63, 60, 39, 11, 67, 19, 81, 54, 236, 188, 16, 153, 196, 105, 85, 223, 98, 67, 236, 5, 13, 3, 63, 37, 16, 85, 57, 54, 70, 13, 16, 60, 67, 1, 119, 85, 198, 63, 16]","[0, 136, 16, 3, 98, 64, 67, 233, 237, 14, 5, 117, 63, 13, 85, 60, 41, 102, 132, 119, 96, 113, 81, 1, 196, 56, 152, 107, 145, 40, 38, 236, 11, 103, 52, 153, 37, 215, 57, 185, 151, 39, 150, 197, 122, 100, 93, 106, 162, 204, 92, 19, 54, 188, 105, 223, 70, 198]","[0, 1, 3, 5, 11, 13, 14, 16, 19, 37, 38, 39, 40, 41, 52, 54, 56, 57, 60, 63, 64, 67, 70, 81, 85, 92, 93, 96, 98, 100, 102, 103, 105, 106, 107, 113, 117, 119, 122, 132, 136, 145, 150, 151, 152, 153, 162, 185, 188, 196, 197, 198, 204, 215, 223, 233, 236, 237]"
3451.3148,3451.3216,3451.3348,3451.3216,5.124759197235107,20.0,"[3451.3149333333336, 3451.3150333333333, 3451.3155, 3451.3155333333334, 3451.315666666667, 3451.3158, 3451.3164, 3451.3164666666667, 3451.3165, 3451.316533333333, 3451.3166333333334, 3451.3171, 3451.317466666667, 3451.3176, 3451.3178, 3451.3179666666665, 3451.3191333333334, 3451.3194, 3451.319433333333, 3451.3195, 3451.3195333333333, 3451.3197, 3451.3198, 3451.3198666666667, 3451.3199, 3451.319933333333, 3451.320333333333, 3451.3205666666668, 3451.3208, 3451.3213666666666, 3451.3214, 3451.3215666666665, 3451.3217666666665, 3451.321933333333, 3451.322833333333, 3451.3232333333335, 3451.3240333333333, 3451.3242333333333, 3451.3250666666668, 3451.3251666666665, 3451.325733333333, 3451.3259333333335, 3451.3260333333333, 3451.3267333333333, 3451.327366666667, 3451.3274, 3451.3275, 3451.3277333333335, 3451.3279333333335, 3451.3282, 3451.3282, 3451.3287, 3451.3292, 3451.3297666666667, 3451.3301, 3451.3309, 3451.3316666666665, 3451.3326, 3451.3327, 3451.332733333333, 3451.3337, 3451.333866666667, 3451.3339, 3451.3343, 3451.3346]","[85, 222, 0, 100, 110, 200, 237, 11, 153, 119, 16, 5, 222, 67, 191, 100, 232, 102, 106, 13, 196, 85, 188, 107, 78, 11, 145, 198, 41, 60, 179, 102, 56, 13, 67, 3, 5, 16, 13, 85, 113, 10, 14, 216, 223, 222, 13, 78, 64, 67, 101, 38, 60, 196, 138, 117, 63, 85, 67, 223, 117, 57, 41, 14, 198]","[85, 222, 0, 100, 110, 200, 237, 11, 153, 119, 16, 5, 67, 191, 232, 102, 106, 13, 196, 188, 107, 78, 145, 198, 41, 60, 179, 56, 3, 113, 10, 14, 216, 223, 64, 101, 38, 138, 117, 63, 57]","[0, 3, 5, 10, 11, 13, 14, 16, 38, 41, 56, 57, 60, 63, 64, 67, 78, 85, 100, 101, 102, 106, 107, 110, 113, 117, 119, 138, 145, 153, 179, 188, 191, 196, 198, 200, 216, 222, 223, 232, 237]"
3451.8688,3451.874,3451.896,3451.874,3.766496419906616,27.2,"[3451.8692333333333, 3451.8693333333335, 3451.869833333333, 3451.870966666667, 3451.8711, 3451.8711, 3451.8711333333335, 3451.8717666666666, 3451.8719333333333, 3451.8721666666665, 3451.8730333333333, 3451.8730333333333, 3451.8748, 3451.8753, 3451.8755, 3451.8755333333334, 3451.8787333333335, 3451.879, 3451.880866666667, 3451.8816, 3451.882, 3451.8821666666668, 3451.8884, 3451.888733333333, 3451.8888, 3451.8888333333334, 3451.8892333333333, 3451.8894666666665, 3451.8897, 3451.893, 3451.8932666666665, 3451.8935, 3451.8942333333334, 3451.8943, 3451.8950333333332, 3451.8953, 3451.8953, 3451.895433333333]","[109, 60, 85, 67, 179, 101, 230, 63, 14, 226, 102, 56, 16, 85, 66, 11, 16, 196, 67, 11, 85, 60, 196, 63, 107, 69, 85, 16, 60, 67, 85, 188, 138, 16, 60, 197, 5, 1]","[109, 60, 85, 67, 179, 101, 230, 63, 14, 226, 102, 56, 16, 66, 11, 196, 107, 69, 188, 138, 197, 5, 1]","[1, 5, 11, 14, 16, 56, 60, 63, 66, 67, 69, 85, 101, 102, 107, 109, 138, 179, 188, 196, 197, 226, 230]"
3452.0344,3452.054,3452.06,3452.054,2.7166433334350586,25.6,"[3452.0344, 3452.036633333333, 3452.0367, 3452.0371666666665, 3452.0379, 3452.0381, 3452.0387666666666, 3452.0390666666667, 3452.0395, 3452.0406333333335, 3452.0410666666667, 3452.041166666667, 3452.0414, 3452.0419333333334, 3452.0427, 3452.0434666666665, 3452.0454, 3452.046333333333, 3452.0467, 3452.0470666666665, 3452.048133333333, 3452.0507333333335, 3452.0508666666665, 3452.0511333333334, 3452.051233333333, 3452.0598666666665]","[67, 60, 98, 101, 56, 85, 5, 106, 16, 197, 5, 11, 94, 196, 117, 10, 16, 63, 67, 1, 60, 63, 174, 16, 106, 67]","[67, 60, 98, 101, 56, 85, 5, 106, 16, 197, 11, 94, 196, 117, 10, 63, 1, 174]","[1, 5, 10, 11, 16, 56, 60, 63, 67, 85, 94, 98, 101, 106, 117, 174, 196, 197]"
3453.8168,3453.8384,3453.8472,3453.8384,7.760281562805176,30.4,"[3453.817233333333, 3453.8178, 3453.8182666666667, 3453.8187, 3453.8191666666667, 3453.8199666666665, 3453.820133333333, 3453.820166666667, 3453.8207, 3453.8213333333333, 3453.8215666666665, 3453.8236666666667, 3453.8243333333335, 3453.8249, 3453.8250666666668, 3453.8252, 3453.825566666667, 3453.825766666667, 3453.8261666666667, 3453.826466666667, 3453.8285666666666, 3453.8299666666667, 3453.830466666667, 3453.8308666666667, 3453.831133333333, 3453.8317666666667, 3453.8319333333334, 3453.8325, 3453.832733333333, 3453.8332666666665, 3453.8345, 3453.8353333333334, 3453.8357, 3453.836333333333, 3453.8371666666667, 3453.837266666667, 3453.8384, 3453.8387, 3453.8387333333335, 3453.8389666666667, 3453.8398, 3453.8398333333334, 3453.8398666666667, 3453.8399, 3453.8409, 3453.8416333333334, 3453.842866666667, 3453.8449666666666, 3453.8461, 3453.8469666666665]","[85, 16, 118, 101, 67, 64, 145, 191, 16, 60, 85, 67, 117, 188, 52, 101, 85, 16, 63, 19, 60, 67, 119, 85, 13, 188, 40, 101, 64, 226, 60, 173, 69, 11, 85, 67, 13, 102, 11, 64, 153, 40, 174, 101, 196, 16, 60, 64, 188, 5]","[85, 16, 118, 101, 67, 64, 145, 191, 60, 117, 188, 52, 63, 19, 119, 13, 40, 226, 173, 69, 11, 102, 153, 174, 196, 5]","[5, 11, 13, 16, 19, 40, 52, 60, 63, 64, 67, 69, 85, 101, 102, 117, 118, 119, 145, 153, 173, 174, 188, 191, 196, 226]"
3453.9384,3453.95,3453.9768,3453.95,8.924558639526367,38.4,"[3453.9410666666668, 3453.9411, 3453.9418333333333, 3453.9419666666668, 3453.9423, 3453.9423666666667, 3453.9425333333334, 3453.9430333333335, 3453.9461666666666, 3453.9468666666667, 3453.9475, 3453.9475333333335, 3453.9477, 3453.9478, 3453.9479, 3453.9482, 3453.9492, 3453.9492, 3453.9499333333333, 3453.9504, 3453.9511333333335, 3453.9519, 3453.9520666666667, 3453.952133333333, 3453.9526666666666, 3453.953266666667, 3453.9537, 3453.9539666666665, 3453.9542333333334, 3453.9585666666667, 3453.9586, 3453.958833333333, 3453.9598, 3453.9605666666666, 3453.960666666667, 3453.9607, 3453.960866666667, 3453.9609333333333, 3453.9623333333334, 3453.9626333333335, 3453.963, 3453.9633, 3453.9637666666667, 3453.9669, 3453.9684333333335, 3453.968533333333, 3453.9685666666664, 3453.9686666666666, 3453.9691333333335, 3453.9693, 3453.9702666666667, 3453.9731666666667, 3453.9738, 3453.9738666666667, 3453.9742, 3453.9747333333335]","[41, 67, 63, 85, 168, 196, 196, 101, 0, 107, 107, 55, 10, 101, 196, 85, 111, 112, 140, 67, 188, 101, 39, 222, 11, 196, 3, 60, 1, 112, 111, 43, 13, 117, 14, 226, 16, 196, 63, 85, 60, 197, 67, 11, 85, 16, 86, 193, 67, 63, 60, 66, 11, 101, 16, 3]","[41, 67, 63, 85, 168, 196, 101, 0, 107, 55, 10, 111, 112, 140, 188, 39, 222, 11, 3, 60, 1, 43, 13, 117, 14, 226, 16, 197, 86, 193, 66]","[0, 1, 3, 10, 11, 13, 14, 16, 39, 41, 43, 55, 60, 63, 66, 67, 85, 86, 101, 107, 111, 112, 117, 140, 168, 188, 193, 196, 197, 222, 226]"
3454.4376,3454.446,3454.4724,3454.446,4.631175994873047,34.8,"[3454.4378666666667, 3454.437966666667, 3454.4385333333335, 3454.4385333333335, 3454.438833333333, 3454.4389666666666, 3454.4392, 3454.4393666666665, 3454.4393666666665, 3454.439533333333, 3454.4396333333334, 3454.4401, 3454.4402666666665, 3454.4405333333334, 3454.440666666667, 3454.441, 3454.4410666666668, 3454.4411666666665, 3454.4412333333335, 3454.4414666666667, 3454.4416333333334, 3454.4416333333334, 3454.4417, 3454.4417333333336, 3454.4419333333335, 3454.442, 3454.4420333333333, 3454.4422, 3454.4422, 3454.4423, 3454.4424, 3454.442433333333, 3454.4426, 3454.4432333333334, 3454.443366666667, 3454.443533333333, 3454.443566666667, 3454.4441333333334, 3454.4441666666667, 3454.444233333333, 3454.4443, 3454.4445, 3454.4445666666666, 3454.4449, 3454.4449666666665, 3454.4455666666668, 3454.4457333333335, 3454.4458666666665, 3454.4459333333334, 3454.446066666667, 3454.4461, 3454.4463, 3454.4463, 3454.4468666666667, 3454.446933333333, 3454.4472333333333, 3454.4472666666666, 3454.4475666666667, 3454.4479, 3454.448, 3454.448066666667, 3454.4481, 3454.4483, 3454.4483333333333, 3454.448766666667, 3454.4497, 3454.4502, 3454.4506, 3454.4506666666666, 3454.4511666666667, 3454.451233333333, 3454.4513, 3454.451466666667, 3454.4517666666666, 3454.4520666666667, 3454.4521, 3454.452133333333, 3454.4521666666665, 3454.452333333333, 3454.452366666667, 3454.4525, 3454.452533333333, 3454.4526666666666, 3454.453266666667, 3454.4533, 3454.4537, 3454.454833333333, 3454.4549, 3454.4549333333334, 3454.4551666666666, 3454.4553666666666, 3454.4555, 3454.4555, 3454.456366666667, 3454.457766666667, 3454.4591, 3454.459533333333, 3454.459566666667, 3454.4596, 3454.4596666666666, 3454.459966666667, 3454.459966666667, 3454.4600333333333, 3454.4601666666667, 3454.460466666667, 3454.4632, 3454.4638333333332, 3454.4639333333334, 3454.4645, 3454.4646333333335, 3454.4654, 3454.4666, 3454.4667666666664, 3454.4670333333333, 3454.4671, 3454.4677, 3454.4683, 3454.468733333333, 3454.4692, 3454.47, 3454.4708, 3454.4720333333335, 3454.4723]","[56, 16, 41, 67, 60, 85, 102, 13, 11, 64, 0, 64, 40, 145, 10, 53, 1, 102, 41, 13, 16, 67, 188, 60, 85, 188, 14, 64, 152, 162, 100, 145, 10, 7, 132, 13, 103, 230, 5, 152, 197, 37, 5, 101, 85, 69, 60, 102, 13, 66, 70, 222, 16, 67, 41, 196, 5, 85, 102, 233, 0, 119, 230, 179, 195, 119, 69, 67, 63, 16, 5, 101, 85, 13, 60, 5, 197, 119, 227, 145, 41, 188, 227, 101, 153, 13, 145, 63, 103, 67, 201, 60, 101, 85, 145, 5, 60, 85, 153, 69, 119, 92, 39, 57, 67, 93, 85, 67, 113, 70, 122, 233, 113, 196, 63, 223, 151, 85, 16, 67, 60, 5, 101]","[56, 16, 41, 67, 60, 85, 102, 13, 11, 64, 0, 40, 145, 10, 53, 1, 188, 14, 152, 162, 100, 7, 132, 103, 230, 5, 197, 37, 101, 69, 66, 70, 222, 196, 233, 119, 179, 195, 63, 227, 153, 201, 92, 39, 57, 93, 113, 122, 223, 151]","[0, 1, 5, 7, 10, 11, 13, 14, 16, 37, 39, 40, 41, 53, 56, 57, 60, 63, 64, 66, 67, 69, 70, 85, 92, 93, 100, 101, 102, 103, 113, 119, 122, 132, 145, 151, 152, 153, 162, 179, 188, 195, 196, 197, 201, 222, 223, 227, 230, 233]"
